date,county code,number of cold case,county name
2023-08-11,11260.0,2469.0,Jungnang
2023-08-12,11260.0,2003.0,Jungnang
2023-08-13,11260.0,147.0,Jungnang
2023-08-14,11260.0,3204.0,Jungnang
2023-08-15,11260.0,434.0,Jungnang
2023-08-16,11260.0,2706.0,Jungnang
2023-08-17,11260.0,2224.0,Jungnang
2023-08-18,11260.0,2307.0,Jungnang
2023-08-19,11260.0,1741.0,Jungnang
2023-08-20,11260.0,283.0,Jungnang
2023-08-21,11260.0,3077.0,Jungnang
2023-08-22,11260.0,2006.0,Jungnang
2023-08-23,11260.0,1734.0,Jungnang
2023-08-24,11260.0,2283.0,Jungnang
2023-08-25,11260.0,2208.0,Jungnang
2023-08-26,11260.0,1837.0,Jungnang
2023-08-27,11260.0,161.0,Jungnang
2023-08-28,11260.0,3049.0,Jungnang
2023-08-29,11260.0,2028.0,Jungnang
2023-08-30,11260.0,1995.0,Jungnang
2023-08-31,11260.0,2360.0,Jungnang
2023-09-01,11260.0,2315.0,Jungnang
2023-09-02,11260.0,1877.0,Jungnang
2023-09-03,11260.0,204.0,Jungnang
2023-09-04,11260.0,3166.0,Jungnang
2023-09-05,11260.0,2059.0,Jungnang
2023-09-06,11260.0,1883.0,Jungnang
2023-09-07,11260.0,2316.0,Jungnang
2023-09-08,11260.0,2633.0,Jungnang
2023-09-09,11260.0,2106.0,Jungnang
2023-09-10,11260.0,183.0,Jungnang
2023-09-11,11260.0,3614.0,Jungnang
2023-09-12,11260.0,2490.0,Jungnang
2023-09-13,11260.0,2058.0,Jungnang
2023-09-14,11260.0,2439.0,Jungnang
2023-09-15,11260.0,2675.0,Jungnang
2023-09-16,11260.0,2238.0,Jungnang
2023-09-17,11260.0,257.0,Jungnang
2023-09-18,11260.0,3225.0,Jungnang
2023-09-19,11260.0,2521.0,Jungnang
2023-09-20,11260.0,1947.0,Jungnang
2023-09-21,11260.0,2674.0,Jungnang
2023-09-22,11260.0,2946.0,Jungnang
2023-09-23,11260.0,2507.0,Jungnang
2023-09-24,11260.0,187.0,Jungnang
2023-09-25,11260.0,4446.0,Jungnang
2023-09-26,11260.0,3072.0,Jungnang
2023-09-27,11260.0,4034.0,Jungnang
2023-09-28,11260.0,371.0,Jungnang
2023-09-29,11260.0,107.0,Jungnang
2023-09-30,11260.0,294.0,Jungnang
2015-01-01,11290.0,179.0,Seongbuk
2015-01-02,11290.0,4971.0,Seongbuk
2015-01-03,11290.0,3163.0,Seongbuk
2015-01-04,11290.0,293.0,Seongbuk
2015-01-05,11290.0,4860.0,Seongbuk
2015-01-06,11290.0,3274.0,Seongbuk
2015-01-07,11290.0,3132.0,Seongbuk
2015-01-08,11290.0,3148.0,Seongbuk
2015-01-09,11290.0,3513.0,Seongbuk
2015-01-10,11290.0,2812.0,Seongbuk
2015-01-11,11290.0,238.0,Seongbuk
2015-01-12,11290.0,4531.0,Seongbuk
2015-01-13,11290.0,3137.0,Seongbuk
2015-01-14,11290.0,3159.0,Seongbuk
2015-01-15,11290.0,3155.0,Seongbuk
2015-01-16,11290.0,3612.0,Seongbuk
2015-01-17,11290.0,2908.0,Seongbuk
2015-01-18,11290.0,282.0,Seongbuk
2015-01-19,11290.0,4826.0,Seongbuk
2015-01-20,11290.0,3335.0,Seongbuk
2015-01-21,11290.0,3334.0,Seongbuk
2015-01-22,11290.0,3383.0,Seongbuk
2015-01-23,11290.0,3633.0,Seongbuk
2015-01-24,11290.0,2958.0,Seongbuk
2015-01-25,11290.0,255.0,Seongbuk
2015-01-26,11290.0,4992.0,Seongbuk
2015-01-27,11290.0,3359.0,Seongbuk
2015-01-28,11290.0,3303.0,Seongbuk
2015-01-29,11290.0,3609.0,Seongbuk
2015-01-30,11290.0,3926.0,Seongbuk
2015-01-31,11290.0,3356.0,Seongbuk
2015-02-01,11290.0,375.0,Seongbuk
2015-02-02,11290.0,5617.0,Seongbuk
2015-02-03,11290.0,3801.0,Seongbuk
2015-02-04,11290.0,3731.0,Seongbuk
2015-02-05,11290.0,3992.0,Seongbuk
2015-02-06,11290.0,4482.0,Seongbuk
2015-02-07,11290.0,3670.0,Seongbuk
2015-02-08,11290.0,322.0,Seongbuk
2015-02-09,11290.0,5892.0,Seongbuk
2015-02-10,11290.0,4191.0,Seongbuk
2015-02-11,11290.0,4192.0,Seongbuk
2015-02-12,11290.0,4255.0,Seongbuk
2015-02-13,11290.0,4774.0,Seongbuk
2015-02-14,11290.0,4199.0,Seongbuk
2015-02-15,11290.0,411.0,Seongbuk
2015-02-16,11290.0,6728.0,Seongbuk
2015-02-17,11290.0,6572.0,Seongbuk
2015-02-18,11290.0,777.0,Seongbuk
2015-02-19,11290.0,223.0,Seongbuk
2015-02-20,11290.0,595.0,Seongbuk
2015-02-21,11290.0,3676.0,Seongbuk
2015-02-22,11290.0,305.0,Seongbuk
2015-02-23,11290.0,6053.0,Seongbuk
2015-02-24,11290.0,3735.0,Seongbuk
2015-02-25,11290.0,3579.0,Seongbuk
2015-02-26,11290.0,3500.0,Seongbuk
2015-02-27,11290.0,3724.0,Seongbuk
2015-02-28,11290.0,3120.0,Seongbuk
2015-03-01,11290.0,285.0,Seongbuk
2015-03-02,11290.0,4824.0,Seongbuk
2015-03-03,11290.0,3007.0,Seongbuk
2015-03-04,11290.0,3112.0,Seongbuk
2015-03-05,11290.0,3232.0,Seongbuk
2015-03-06,11290.0,3509.0,Seongbuk
2015-03-07,11290.0,3086.0,Seongbuk
2015-03-08,11290.0,274.0,Seongbuk
2015-03-09,11290.0,5042.0,Seongbuk
2015-03-10,11290.0,3215.0,Seongbuk
2015-03-11,11290.0,3523.0,Seongbuk
2015-03-12,11290.0,3712.0,Seongbuk
2015-03-13,11290.0,3809.0,Seongbuk
2015-03-14,11290.0,3494.0,Seongbuk
2015-03-15,11290.0,415.0,Seongbuk
2015-03-16,11290.0,5645.0,Seongbuk
2015-03-17,11290.0,3844.0,Seongbuk
2015-03-18,11290.0,3612.0,Seongbuk
2015-03-19,11290.0,3928.0,Seongbuk
2015-03-20,11290.0,4344.0,Seongbuk
2015-03-21,11290.0,4009.0,Seongbuk
2015-03-22,11290.0,382.0,Seongbuk
2015-03-23,11290.0,6610.0,Seongbuk
2015-03-24,11290.0,4421.0,Seongbuk
2015-03-25,11290.0,4292.0,Seongbuk
2015-03-26,11290.0,4428.0,Seongbuk
2015-03-27,11290.0,4825.0,Seongbuk
2015-03-28,11290.0,4257.0,Seongbuk
2015-03-29,11290.0,412.0,Seongbuk
2015-03-30,11290.0,6546.0,Seongbuk
2015-03-31,11290.0,4205.0,Seongbuk
2015-04-01,11290.0,4062.0,Seongbuk
2015-04-02,11290.0,4049.0,Seongbuk
2015-04-03,11290.0,4221.0,Seongbuk
2015-04-04,11290.0,3773.0,Seongbuk
2015-04-05,11290.0,385.0,Seongbuk
2015-04-06,11290.0,5728.0,Seongbuk
2015-04-07,11290.0,3893.0,Seongbuk
2015-04-08,11290.0,3750.0,Seongbuk
2015-04-09,11290.0,3901.0,Seongbuk
2015-04-10,11290.0,4185.0,Seongbuk
2015-04-11,11290.0,3654.0,Seongbuk
2015-04-12,11290.0,269.0,Seongbuk
2015-04-13,11290.0,5827.0,Seongbuk
2015-04-14,11290.0,3620.0,Seongbuk
2015-04-15,11290.0,3711.0,Seongbuk
2015-04-16,11290.0,3523.0,Seongbuk
2015-04-17,11290.0,3923.0,Seongbuk
2015-04-18,11290.0,3547.0,Seongbuk
2015-04-19,11290.0,336.0,Seongbuk
2015-04-20,11290.0,5312.0,Seongbuk
2015-04-21,11290.0,3392.0,Seongbuk
2015-04-22,11290.0,3675.0,Seongbuk
2015-04-23,11290.0,3698.0,Seongbuk
2015-04-24,11290.0,4029.0,Seongbuk
2015-04-25,11290.0,3541.0,Seongbuk
2015-04-26,11290.0,310.0,Seongbuk
2015-04-27,11290.0,5600.0,Seongbuk
2015-04-28,11290.0,3682.0,Seongbuk
2015-04-29,11290.0,3446.0,Seongbuk
2015-04-30,11290.0,3595.0,Seongbuk
2015-05-01,11290.0,3262.0,Seongbuk
2015-05-02,11290.0,2803.0,Seongbuk
2015-05-03,11290.0,240.0,Seongbuk
2015-05-04,11290.0,5052.0,Seongbuk
2015-05-05,11290.0,345.0,Seongbuk
2015-05-06,11290.0,4764.0,Seongbuk
2015-05-07,11290.0,3494.0,Seongbuk
2015-05-08,11290.0,3624.0,Seongbuk
2015-05-09,11290.0,3039.0,Seongbuk
2015-05-10,11290.0,199.0,Seongbuk
2015-05-11,11290.0,4565.0,Seongbuk
2015-05-12,11290.0,3175.0,Seongbuk
2015-05-13,11290.0,2999.0,Seongbuk
2015-05-14,11290.0,3002.0,Seongbuk
2015-05-15,11290.0,3114.0,Seongbuk
2015-05-16,11290.0,2688.0,Seongbuk
2015-05-17,11290.0,226.0,Seongbuk
2015-05-18,11290.0,4624.0,Seongbuk
2015-05-19,11290.0,2990.0,Seongbuk
2015-05-20,11290.0,2972.0,Seongbuk
2015-05-21,11290.0,3148.0,Seongbuk
2015-05-22,11290.0,3495.0,Seongbuk
2015-05-23,11290.0,3021.0,Seongbuk
2015-05-24,11290.0,213.0,Seongbuk
2015-05-25,11290.0,640.0,Seongbuk
2015-05-26,11290.0,5004.0,Seongbuk
2015-05-27,11290.0,2826.0,Seongbuk
2015-05-28,11290.0,2958.0,Seongbuk
2015-05-29,11290.0,3420.0,Seongbuk
2015-05-30,11290.0,2756.0,Seongbuk
2015-05-31,11290.0,225.0,Seongbuk
2015-06-01,11290.0,4330.0,Seongbuk
2015-06-02,11290.0,3010.0,Seongbuk
2015-06-03,11290.0,3117.0,Seongbuk
2015-06-04,11290.0,3161.0,Seongbuk
2015-06-05,11290.0,3927.0,Seongbuk
2015-06-06,11290.0,608.0,Seongbuk
2015-06-07,11290.0,233.0,Seongbuk
2015-06-08,11290.0,4855.0,Seongbuk
2015-06-09,11290.0,2645.0,Seongbuk
2015-06-10,11290.0,2473.0,Seongbuk
2015-06-11,11290.0,2626.0,Seongbuk
2015-06-12,11290.0,2517.0,Seongbuk
2015-06-13,11290.0,2138.0,Seongbuk
2015-06-14,11290.0,136.0,Seongbuk
2015-06-15,11290.0,3169.0,Seongbuk
2015-06-16,11290.0,2055.0,Seongbuk
2015-06-17,11290.0,1889.0,Seongbuk
2015-06-18,11290.0,1978.0,Seongbuk
2015-06-19,11290.0,2216.0,Seongbuk
2015-06-20,11290.0,1509.0,Seongbuk
2015-06-21,11290.0,120.0,Seongbuk
2015-06-22,11290.0,2602.0,Seongbuk
2015-06-23,11290.0,1664.0,Seongbuk
2015-06-24,11290.0,1641.0,Seongbuk
2015-06-25,11290.0,1715.0,Seongbuk
2015-06-26,11290.0,1797.0,Seongbuk
2015-06-27,11290.0,1425.0,Seongbuk
2015-06-28,11290.0,80.0,Seongbuk
2015-06-29,11290.0,2273.0,Seongbuk
2015-06-30,11290.0,1569.0,Seongbuk
2015-07-01,11290.0,1466.0,Seongbuk
2015-07-02,11290.0,1567.0,Seongbuk
2015-07-03,11290.0,1710.0,Seongbuk
2015-07-04,11290.0,1487.0,Seongbuk
2015-07-05,11290.0,138.0,Seongbuk
2015-07-06,11290.0,2364.0,Seongbuk
2015-07-07,11290.0,1657.0,Seongbuk
2015-07-08,11290.0,1541.0,Seongbuk
2015-07-09,11290.0,1629.0,Seongbuk
2015-07-10,11290.0,1673.0,Seongbuk
2015-07-11,11290.0,1385.0,Seongbuk
2015-07-12,11290.0,86.0,Seongbuk
2015-07-13,11290.0,2153.0,Seongbuk
2015-07-14,11290.0,1539.0,Seongbuk
2015-07-15,11290.0,1614.0,Seongbuk
2015-07-16,11290.0,1788.0,Seongbuk
2015-07-17,11290.0,2041.0,Seongbuk
2015-07-18,11290.0,1790.0,Seongbuk
2015-07-19,11290.0,154.0,Seongbuk
2015-07-20,11290.0,2647.0,Seongbuk
2015-07-21,11290.0,1621.0,Seongbuk
2015-07-22,11290.0,1673.0,Seongbuk
2015-07-23,11290.0,1640.0,Seongbuk
2015-07-24,11290.0,1828.0,Seongbuk
2015-07-25,11290.0,1730.0,Seongbuk
2015-07-26,11290.0,130.0,Seongbuk
2015-07-27,11290.0,2462.0,Seongbuk
2015-07-28,11290.0,1679.0,Seongbuk
2015-07-29,11290.0,1660.0,Seongbuk
2015-07-30,11290.0,1645.0,Seongbuk
2015-07-31,11290.0,1912.0,Seongbuk
2015-08-01,11290.0,1334.0,Seongbuk
2015-08-02,11290.0,182.0,Seongbuk
2015-08-03,11290.0,2410.0,Seongbuk
2015-08-04,11290.0,1666.0,Seongbuk
2015-08-05,11290.0,1719.0,Seongbuk
2015-08-06,11290.0,1791.0,Seongbuk
2015-08-07,11290.0,1799.0,Seongbuk
2015-08-08,11290.0,1556.0,Seongbuk
2015-08-09,11290.0,116.0,Seongbuk
2015-08-10,11290.0,2620.0,Seongbuk
2015-08-11,11290.0,1677.0,Seongbuk
2015-08-12,11290.0,1758.0,Seongbuk
2015-08-13,11290.0,1959.0,Seongbuk
2015-08-14,11290.0,1712.0,Seongbuk
2015-08-15,11290.0,419.0,Seongbuk
2015-08-16,11290.0,236.0,Seongbuk
2015-08-17,11290.0,3067.0,Seongbuk
2015-08-18,11290.0,1962.0,Seongbuk
2015-08-19,11290.0,1947.0,Seongbuk
2015-08-20,11290.0,2016.0,Seongbuk
2015-08-21,11290.0,2112.0,Seongbuk
2015-08-22,11290.0,1836.0,Seongbuk
2015-08-23,11290.0,165.0,Seongbuk
2015-08-24,11290.0,3125.0,Seongbuk
2015-08-25,11290.0,2143.0,Seongbuk
2015-08-26,11290.0,2318.0,Seongbuk
2015-08-27,11290.0,2372.0,Seongbuk
2015-08-28,11290.0,2697.0,Seongbuk
2015-08-29,11290.0,2182.0,Seongbuk
2015-08-30,11290.0,198.0,Seongbuk
2015-08-31,11290.0,3654.0,Seongbuk
2015-09-01,11290.0,2530.0,Seongbuk
2015-09-02,11290.0,2494.0,Seongbuk
2015-09-03,11290.0,2681.0,Seongbuk
2015-09-04,11290.0,2841.0,Seongbuk
2015-09-05,11290.0,2436.0,Seongbuk
2015-09-06,11290.0,265.0,Seongbuk
2015-09-07,11290.0,4548.0,Seongbuk
2015-09-08,11290.0,3224.0,Seongbuk
2015-09-09,11290.0,3329.0,Seongbuk
2015-09-10,11290.0,3384.0,Seongbuk
2015-09-11,11290.0,3421.0,Seongbuk
2015-09-12,11290.0,2914.0,Seongbuk
2015-09-13,11290.0,212.0,Seongbuk
2015-09-14,11290.0,4960.0,Seongbuk
2015-09-15,11290.0,3257.0,Seongbuk
2015-09-16,11290.0,3295.0,Seongbuk
2015-09-17,11290.0,3503.0,Seongbuk
2015-09-18,11290.0,3686.0,Seongbuk
2015-09-19,11290.0,3276.0,Seongbuk
2015-09-20,11290.0,243.0,Seongbuk
2015-09-21,11290.0,4629.0,Seongbuk
2015-09-22,11290.0,3273.0,Seongbuk
2015-09-23,11290.0,3248.0,Seongbuk
2015-09-24,11290.0,3575.0,Seongbuk
2015-09-25,11290.0,5204.0,Seongbuk
2015-09-26,11290.0,553.0,Seongbuk
2015-09-27,11290.0,102.0,Seongbuk
2015-09-28,11290.0,480.0,Seongbuk
2015-09-29,11290.0,1951.0,Seongbuk
2015-09-30,11290.0,5069.0,Seongbuk
2015-10-01,11290.0,2891.0,Seongbuk
2015-10-02,11290.0,3959.0,Seongbuk
2015-10-03,11290.0,745.0,Seongbuk
2015-10-04,11290.0,284.0,Seongbuk
2015-10-05,11290.0,5075.0,Seongbuk
2015-10-06,11290.0,3144.0,Seongbuk
2015-10-07,11290.0,2932.0,Seongbuk
2015-10-08,11290.0,3547.0,Seongbuk
2015-10-09,11290.0,502.0,Seongbuk
2015-10-10,11290.0,3233.0,Seongbuk
2015-10-11,11290.0,214.0,Seongbuk
2015-10-12,11290.0,4651.0,Seongbuk
2015-10-13,11290.0,2992.0,Seongbuk
2015-10-14,11290.0,2834.0,Seongbuk
2015-10-15,11290.0,3032.0,Seongbuk
2015-10-16,11290.0,3249.0,Seongbuk
2015-10-17,11290.0,2606.0,Seongbuk
2015-10-18,11290.0,194.0,Seongbuk
2015-10-19,11290.0,4386.0,Seongbuk
2015-10-20,11290.0,2989.0,Seongbuk
2015-10-21,11290.0,2863.0,Seongbuk
2015-10-22,11290.0,3031.0,Seongbuk
2015-10-23,11290.0,3376.0,Seongbuk
2015-10-24,11290.0,2755.0,Seongbuk
2015-10-25,11290.0,194.0,Seongbuk
2015-10-26,11290.0,4625.0,Seongbuk
2015-10-27,11290.0,2967.0,Seongbuk
2015-10-28,11290.0,3035.0,Seongbuk
2015-10-29,11290.0,3268.0,Seongbuk
2015-10-30,11290.0,3882.0,Seongbuk
2015-10-31,11290.0,3158.0,Seongbuk
2015-11-01,11290.0,282.0,Seongbuk
2015-11-02,11290.0,5260.0,Seongbuk
2015-11-03,11290.0,3475.0,Seongbuk
2015-11-04,11290.0,3398.0,Seongbuk
2015-11-05,11290.0,3445.0,Seongbuk
2015-11-06,11290.0,3646.0,Seongbuk
2015-11-07,11290.0,2984.0,Seongbuk
2015-11-08,11290.0,203.0,Seongbuk
2015-11-09,11290.0,4691.0,Seongbuk
2015-11-10,11290.0,3406.0,Seongbuk
2015-11-11,11290.0,3095.0,Seongbuk
2015-11-12,11290.0,3283.0,Seongbuk
2015-11-13,11290.0,3287.0,Seongbuk
2015-11-14,11290.0,2918.0,Seongbuk
2015-11-15,11290.0,208.0,Seongbuk
2015-11-16,11290.0,4568.0,Seongbuk
2015-11-17,11290.0,3245.0,Seongbuk
2015-11-18,11290.0,2913.0,Seongbuk
2015-11-19,11290.0,3398.0,Seongbuk
2015-11-20,11290.0,3664.0,Seongbuk
2015-11-21,11290.0,2917.0,Seongbuk
2015-11-22,11290.0,210.0,Seongbuk
2015-11-23,11290.0,5219.0,Seongbuk
2015-11-24,11290.0,3513.0,Seongbuk
2015-11-25,11290.0,3226.0,Seongbuk
2015-11-26,11290.0,3517.0,Seongbuk
2015-11-27,11290.0,3872.0,Seongbuk
2015-11-28,11290.0,3305.0,Seongbuk
2015-11-29,11290.0,259.0,Seongbuk
2015-11-30,11290.0,5336.0,Seongbuk
2015-12-01,11290.0,3616.0,Seongbuk
2015-12-02,11290.0,3408.0,Seongbuk
2015-12-03,11290.0,3523.0,Seongbuk
2015-12-04,11290.0,3909.0,Seongbuk
2015-12-05,11290.0,3327.0,Seongbuk
2015-12-06,11290.0,272.0,Seongbuk
2015-12-07,11290.0,5303.0,Seongbuk
2015-12-08,11290.0,3773.0,Seongbuk
2015-12-09,11290.0,3672.0,Seongbuk
2015-12-10,11290.0,3696.0,Seongbuk
2015-12-11,11290.0,3989.0,Seongbuk
2015-12-12,11290.0,3327.0,Seongbuk
2015-12-13,11290.0,209.0,Seongbuk
2015-12-14,11290.0,5471.0,Seongbuk
2015-12-15,11290.0,3856.0,Seongbuk
2015-12-16,11290.0,3660.0,Seongbuk
2015-12-17,11290.0,3758.0,Seongbuk
2015-12-18,11290.0,4281.0,Seongbuk
2015-12-19,11290.0,3352.0,Seongbuk
2015-12-20,11290.0,304.0,Seongbuk
2015-12-21,11290.0,5710.0,Seongbuk
2015-12-22,11290.0,3723.0,Seongbuk
2015-12-23,11290.0,3826.0,Seongbuk
2015-12-24,11290.0,4639.0,Seongbuk
2015-12-25,11290.0,329.0,Seongbuk
2015-12-26,11290.0,4457.0,Seongbuk
2015-12-27,11290.0,256.0,Seongbuk
2015-12-28,11290.0,6077.0,Seongbuk
2015-12-29,11290.0,4122.0,Seongbuk
2015-12-30,11290.0,4162.0,Seongbuk
2015-12-31,11290.0,5041.0,Seongbuk
2016-01-01,11290.0,207.0,Seongbuk
2016-01-02,11290.0,3619.0,Seongbuk
2016-01-03,11290.0,288.0,Seongbuk
2016-01-04,11290.0,5439.0,Seongbuk
2016-01-05,11290.0,3559.0,Seongbuk
2016-01-06,11290.0,3607.0,Seongbuk
2016-01-07,11290.0,3544.0,Seongbuk
2016-01-08,11290.0,3892.0,Seongbuk
2016-01-09,11290.0,2963.0,Seongbuk
2016-01-10,11290.0,205.0,Seongbuk
2016-01-11,11290.0,5000.0,Seongbuk
2016-01-12,11290.0,3368.0,Seongbuk
2016-01-13,11290.0,3192.0,Seongbuk
2016-01-14,11290.0,3440.0,Seongbuk
2016-01-15,11290.0,3737.0,Seongbuk
2016-01-16,11290.0,2917.0,Seongbuk
2016-01-17,11290.0,270.0,Seongbuk
2016-01-18,11290.0,4686.0,Seongbuk
2016-01-19,11290.0,2804.0,Seongbuk
2016-01-20,11290.0,3157.0,Seongbuk
2016-01-21,11290.0,3287.0,Seongbuk
2016-01-22,11290.0,3690.0,Seongbuk
2016-01-23,11290.0,2807.0,Seongbuk
2016-01-24,11290.0,182.0,Seongbuk
2016-01-25,11290.0,4824.0,Seongbuk
2016-01-26,11290.0,3372.0,Seongbuk
2016-01-27,11290.0,3493.0,Seongbuk
2016-01-28,11290.0,3454.0,Seongbuk
2016-01-29,11290.0,3982.0,Seongbuk
2016-01-30,11290.0,3255.0,Seongbuk
2016-01-31,11290.0,333.0,Seongbuk
2016-02-01,11290.0,5858.0,Seongbuk
2016-02-02,11290.0,4195.0,Seongbuk
2016-02-03,11290.0,4303.0,Seongbuk
2016-02-04,11290.0,4961.0,Seongbuk
2016-02-05,11290.0,6153.0,Seongbuk
2016-02-06,11290.0,5317.0,Seongbuk
2016-02-07,11290.0,551.0,Seongbuk
2016-02-08,11290.0,390.0,Seongbuk
2016-02-09,11290.0,883.0,Seongbuk
2016-02-10,11290.0,2517.0,Seongbuk
2016-02-11,11290.0,7180.0,Seongbuk
2016-02-12,11290.0,4531.0,Seongbuk
2016-02-13,11290.0,4321.0,Seongbuk
2016-02-14,11290.0,274.0,Seongbuk
2016-02-15,11290.0,5761.0,Seongbuk
2016-02-16,11290.0,3765.0,Seongbuk
2016-02-17,11290.0,3794.0,Seongbuk
2016-02-18,11290.0,3830.0,Seongbuk
2016-02-19,11290.0,4100.0,Seongbuk
2016-02-20,11290.0,3167.0,Seongbuk
2016-02-21,11290.0,299.0,Seongbuk
2016-02-22,11290.0,5599.0,Seongbuk
2016-02-23,11290.0,3711.0,Seongbuk
2016-02-24,11290.0,3534.0,Seongbuk
2016-02-25,11290.0,3611.0,Seongbuk
2016-02-26,11290.0,3898.0,Seongbuk
2016-02-27,11290.0,3087.0,Seongbuk
2016-02-28,11290.0,238.0,Seongbuk
2016-02-29,11290.0,5454.0,Seongbuk
2016-03-01,11290.0,477.0,Seongbuk
2016-03-02,11290.0,4401.0,Seongbuk
2016-03-03,11290.0,3244.0,Seongbuk
2016-03-04,11290.0,3257.0,Seongbuk
2016-03-05,11290.0,2820.0,Seongbuk
2016-03-06,11290.0,264.0,Seongbuk
2016-03-07,11290.0,4593.0,Seongbuk
2016-03-08,11290.0,3107.0,Seongbuk
2016-03-09,11290.0,3071.0,Seongbuk
2016-03-10,11290.0,3322.0,Seongbuk
2016-03-11,11290.0,3765.0,Seongbuk
2016-03-12,11290.0,3295.0,Seongbuk
2016-03-13,11290.0,269.0,Seongbuk
2016-03-14,11290.0,5310.0,Seongbuk
2016-03-15,11290.0,3583.0,Seongbuk
2016-03-16,11290.0,3586.0,Seongbuk
2016-03-17,11290.0,4021.0,Seongbuk
2016-03-18,11290.0,4221.0,Seongbuk
2016-03-19,11290.0,3698.0,Seongbuk
2016-03-20,11290.0,410.0,Seongbuk
2016-03-21,11290.0,6179.0,Seongbuk
2016-03-22,11290.0,4082.0,Seongbuk
2016-03-23,11290.0,4201.0,Seongbuk
2016-03-24,11290.0,4401.0,Seongbuk
2016-03-25,11290.0,4725.0,Seongbuk
2016-03-26,11290.0,4058.0,Seongbuk
2016-03-27,11290.0,263.0,Seongbuk
2016-03-28,11290.0,6301.0,Seongbuk
2016-03-29,11290.0,4304.0,Seongbuk
2016-03-30,11290.0,4040.0,Seongbuk
2016-03-31,11290.0,4234.0,Seongbuk
2016-04-01,11290.0,4471.0,Seongbuk
2016-04-02,11290.0,3731.0,Seongbuk
2016-04-03,11290.0,323.0,Seongbuk
2016-04-04,11290.0,5699.0,Seongbuk
2016-04-05,11290.0,3925.0,Seongbuk
2016-04-06,11290.0,3882.0,Seongbuk
2016-04-07,11290.0,3811.0,Seongbuk
2016-04-08,11290.0,4169.0,Seongbuk
2016-04-09,11290.0,3547.0,Seongbuk
2016-04-10,11290.0,301.0,Seongbuk
2016-04-11,11290.0,5384.0,Seongbuk
2016-04-12,11290.0,3796.0,Seongbuk
2016-04-13,11290.0,1812.0,Seongbuk
2016-04-14,11290.0,4158.0,Seongbuk
2016-04-15,11290.0,3946.0,Seongbuk
2016-04-16,11290.0,3460.0,Seongbuk
2016-04-17,11290.0,298.0,Seongbuk
2016-04-18,11290.0,5183.0,Seongbuk
2016-04-19,11290.0,3615.0,Seongbuk
2016-04-20,11290.0,3458.0,Seongbuk
2016-04-21,11290.0,3332.0,Seongbuk
2016-04-22,11290.0,3650.0,Seongbuk
2016-04-23,11290.0,3141.0,Seongbuk
2016-04-24,11290.0,280.0,Seongbuk
2016-04-25,11290.0,5464.0,Seongbuk
2016-04-26,11290.0,3750.0,Seongbuk
2016-04-27,11290.0,3747.0,Seongbuk
2016-04-28,11290.0,3888.0,Seongbuk
2016-04-29,11290.0,4319.0,Seongbuk
2016-04-30,11290.0,3614.0,Seongbuk
2016-05-01,11290.0,337.0,Seongbuk
2016-05-02,11290.0,5435.0,Seongbuk
2016-05-03,11290.0,3201.0,Seongbuk
2016-05-04,11290.0,4466.0,Seongbuk
2016-05-05,11290.0,385.0,Seongbuk
2016-05-06,11290.0,3441.0,Seongbuk
2016-05-07,11290.0,2698.0,Seongbuk
2016-05-08,11290.0,281.0,Seongbuk
2016-05-09,11290.0,5415.0,Seongbuk
2016-05-10,11290.0,3144.0,Seongbuk
2016-05-11,11290.0,3087.0,Seongbuk
2016-05-12,11290.0,3281.0,Seongbuk
2016-05-13,11290.0,3726.0,Seongbuk
2016-05-14,11290.0,846.0,Seongbuk
2016-05-15,11290.0,350.0,Seongbuk
2016-05-16,11290.0,5321.0,Seongbuk
2016-05-17,11290.0,3182.0,Seongbuk
2016-05-18,11290.0,3155.0,Seongbuk
2016-05-19,11290.0,3271.0,Seongbuk
2016-05-20,11290.0,3538.0,Seongbuk
2016-05-21,11290.0,2788.0,Seongbuk
2016-05-22,11290.0,279.0,Seongbuk
2016-05-23,11290.0,4784.0,Seongbuk
2016-05-24,11290.0,2870.0,Seongbuk
2016-05-25,11290.0,2925.0,Seongbuk
2016-05-26,11290.0,2980.0,Seongbuk
2016-05-27,11290.0,3045.0,Seongbuk
2016-05-28,11290.0,2569.0,Seongbuk
2016-05-29,11290.0,249.0,Seongbuk
2016-05-30,11290.0,4293.0,Seongbuk
2016-05-31,11290.0,2801.0,Seongbuk
2016-06-01,11290.0,2817.0,Seongbuk
2016-06-02,11290.0,2798.0,Seongbuk
2016-06-03,11290.0,3208.0,Seongbuk
2016-06-04,11290.0,2789.0,Seongbuk
2016-06-05,11290.0,269.0,Seongbuk
2016-06-06,11290.0,548.0,Seongbuk
2016-06-07,11290.0,4306.0,Seongbuk
2016-06-08,11290.0,2534.0,Seongbuk
2016-06-09,11290.0,2525.0,Seongbuk
2016-06-10,11290.0,2760.0,Seongbuk
2016-06-11,11290.0,2236.0,Seongbuk
2016-06-12,11290.0,208.0,Seongbuk
2016-06-13,11290.0,3441.0,Seongbuk
2016-06-14,11290.0,2321.0,Seongbuk
2016-06-15,11290.0,2090.0,Seongbuk
2016-06-16,11290.0,2487.0,Seongbuk
2016-06-17,11290.0,2684.0,Seongbuk
2016-06-18,11290.0,2135.0,Seongbuk
2016-06-19,11290.0,225.0,Seongbuk
2016-06-20,11290.0,3468.0,Seongbuk
2016-06-21,11290.0,2230.0,Seongbuk
